query,entrezgene,name,symbol,alias,taxid,MGI
110082,110082,"dynein, axonemal, heavy chain 5",Dnah5,"Dnahc5, Mdnah5, b2b1134Clo, b2b1154Clo, b2b1537Clo",10090,MGI:107718
330355,330355,"dynein, axonemal, heavy chain 6",Dnah6,"9830168K20, A730004I20Rik, Dnahc6, mKIAA1697, mdhc6",10090,MGI:107744
227058,227058,"dynein, axonemal, heavy chain 7B",Dnah7b,"Dnahc7b, Gm107",10090,MGI:2684953
13417,13417,"dynein, axonemal, heavy chain 8",Dnah8,"ATPase, Dnahc8, Hst6.7b, P1-Loop",10090,MGI:107714
237806,237806,"dynein, axonemal, heavy chain 9",Dnah9,"9030022M04, A230091C01, C230051G16, D11Ertd686e, Dnahc9",10090,MGI:1289279
68922,68922,dynein axonemal intermediate chain 1,Dnai1,"1110066F04Rik, Dnaic1, b2b1526Clo",10090,MGI:1916172
432611,432611,dynein axonemal intermediate chain 2,Dnai2,"C030015H18Rik, Dnaic2, Gm728, b2b3405Clo",10090,MGI:2685574
242253,242253,dynein axonemal intermediate chain 3,Dnai3,"4931433A13Rik, IC140, Ida7, Wdr63",10090,MGI:3045269
242584,242584,dynein axonemal intermediate chain 4,Dnai4,Wdr78,10090,MGI:2385328
15502,15502,DnaJ heat shock protein family (Hsp40) member A1,Dnaja1,"HSJ-2, Hsj2, Nedd7",10090,MGI:1270129
56445,56445,DnaJ heat shock protein family (Hsp40) member A2,Dnaja2,"1500017M13Rik, 2010206B19Rik, DNAJ, DNJ3, Dnaj3",10090,MGI:1931882
83945,83945,DnaJ heat shock protein family (Hsp40) member A3,Dnaja3,"1200003J13Rik, 1810053A11Rik, Tid-1, Tid1l",10090,MGI:1933786
58233,58233,DnaJ heat shock protein family (Hsp40) member A4,Dnaja4,"1110021L12Rik, Dj4, Hsj4, mmDjA4",10090,MGI:1927638
81489,81489,DnaJ heat shock protein family (Hsp40) member B1,Dnajb1,"0610007I11Rik, DjB1, HSPF1, Hdj1, Hsp40",10090,MGI:1931874
67838,67838,DnaJ heat shock protein family (Hsp40) member B11,Dnajb11,"1810031F23Rik, ABBP-2, Dj9, ERdj3, ERj3p",10090,MGI:1915088
56709,56709,DnaJ heat shock protein family (Hsp40) member B12,Dnajb12,"Dj10, mDj10",10090,MGI:1931881
69387,69387,DnaJ heat shock protein family (Hsp40) member B13,Dnajb13,"1700014P03Rik, Tsarg",10090,MGI:1916637
70604,70604,DnaJ heat shock protein family (Hsp40) member B14,Dnajb14,5730496F10Rik,10090,MGI:1917854
56812,56812,DnaJ heat shock protein family (Hsp40) member B2,Dnajb2,"2700059H22Rik, Dnajb10, Hsj1, mDj8",10090,MGI:1928739
15504,15504,DnaJ heat shock protein family (Hsp40) member B3,Dnajb3,"Hsj3, MSJ-1, Msj1",10090,MGI:1306822
67035,67035,DnaJ heat shock protein family (Hsp40) member B4,Dnajb4,"1700029A20Rik, 2010306G19Rik, 5730460G06Rik",10090,MGI:1914285
56323,56323,DnaJ heat shock protein family (Hsp40) member B5,Dnajb5,"1110058L06Rik, Hsc40, Hsp40-3",10090,MGI:1930018
23950,23950,DnaJ heat shock protein family (Hsp40) member B6,Dnajb6,"HSJ-2, Mrj, mDj4",10090,MGI:1344381
57755,57755,DnaJ heat shock protein family (Hsp40) member B7,Dnajb7,"4933424H20Rik, Dj5, mDj5",10090,MGI:1914012
56691,56691,DnaJ heat shock protein family (Hsp40) member B8,Dnajb8,"1700016F14Rik, 1700031F10Rik, mDj6",10090,MGI:1922801
27362,27362,DnaJ heat shock protein family (Hsp40) member B9,Dnajb9,"ERdj4, Mdg1, mDj7",10090,MGI:1351618
13418,13418,DnaJ heat shock protein family (Hsp40) member C1,Dnajc1,"4733401K02Rik, D230036H06Rik, Dnajl1, ERdj1, ERj1p",10090,MGI:103268
66861,66861,DnaJ heat shock protein family (Hsp40) member C10,Dnajc10,"1200006L06Rik, D2Ertd706e, ERdj5, JPDI",10090,MGI:1914111
230935,230935,DnaJ heat shock protein family (Hsp40) member C11,Dnajc11,E030019A03Rik,10090,MGI:2443386
30045,30045,DnaJ heat shock protein family (Hsp40) member C12,Dnajc12,"Jdp1, mJDP1",10090,MGI:1353428
235567,235567,DnaJ heat shock protein family (Hsp40) member C13,Dnajc13,"D030002L11Rik, Gm1124, RME-8, Rme8, mKIAA0678",10090,MGI:2676368
74330,74330,DnaJ heat shock protein family (Hsp40) member C14,Dnajc14,"5730551F12Rik, DNAJ, DRIP78, HDJ3, LIP6",10090,MGI:1921580
66148,66148,DnaJ heat shock protein family (Hsp40) member C15,Dnajc15,"1110003P16Rik, Dnajd1",10090,MGI:1913398
214063,214063,DnaJ heat shock protein family (Hsp40) member C16,Dnajc16,"2900037O03Rik, 4732437J24Rik, D030060M24, mKIAA0962",10090,MGI:2442146
69408,69408,DnaJ heat shock protein family (Hsp40) member C17,Dnajc17,"1700025B16Rik, D9Bwg1371e",10090,MGI:1916658
76594,76594,DnaJ heat shock protein family (Hsp40) member C18,Dnajc18,2700075B01Rik,10090,MGI:1923844
67713,67713,DnaJ heat shock protein family (Hsp40) member C19,Dnajc19,"1810055D05Rik, Tim14",10090,MGI:1914963
22791,22791,DnaJ heat shock protein family (Hsp40) member C2,Dnajc2,"MIDA1, Zrf1, Zrf2",10090,MGI:99470
78244,78244,DnaJ heat shock protein family (Hsp40) member C21,Dnajc21,"4930461P20Rik, 9930116P15Rik",10090,MGI:1925371
72778,72778,DnaJ heat shock protein family (Hsp40) member C22,Dnajc22,2810451A06Rik,10090,MGI:1920028
99349,99349,DnaJ heat shock protein family (Hsp40) member C24,Dnajc24,"1700030A21Rik, 2610027M02Rik, Dph4, MmDjC7, Zcsl3",10090,MGI:1919522
72429,72429,DnaJ heat shock protein family (Hsp40) member C25,Dnajc25,"2010109C08Rik, 2010203O07Rik",10090,MGI:1919679
217378,217378,DnaJ heat shock protein family (Hsp40) member C27,Dnajc27,"C330021A05Rik, Rabj, Rbj",10090,MGI:2443036
246738,246738,DnaJ heat shock protein family (Hsp40) member C28,Dnajc28,ORF28,10090,MGI:2181053
100037258,100037258,DnaJ heat shock protein family (Hsp40) member C3,Dnajc3,"Dnajc3a, Dnajc3b, Prkri, mp58, p58",10090,MGI:107373
66114,66114,DnaJ heat shock protein family (Hsp40) member C30,Dnajc30,"1300007M11Rik, Wbscr18",10090,MGI:1913364
57431,57431,DnaJ heat shock protein family (Hsp40) member C4,Dnajc4,"Hspf2, Mcg18",10090,MGI:1927346
13002,13002,DnaJ heat shock protein family (Hsp40) member C5,Dnajc5,"2610314I24Rik, Csp",10090,MGI:892995
66326,66326,DnaJ heat shock protein family (Hsp40) member C5 beta,Dnajc5b,1700008A05Rik,10090,MGI:1913576
231098,231098,DnaJ heat shock protein family (Hsp40) member C5 gamma,Dnajc5g,4922503E23Rik,10090,MGI:3045263
72685,72685,DnaJ heat shock protein family (Hsp40) member C6,Dnajc6,"2810027M23Rik, mKIAA0473",10090,MGI:1919935
56354,56354,DnaJ heat shock protein family (Hsp40) member C7,Dnajc7,"2010003F24Rik, 2010004G07Rik, CCRP, Ttc2, mDj11",10090,MGI:1928373
68598,68598,DnaJ heat shock protein family (Hsp40) member C8,Dnajc8,"1110021D09Rik, 2010009J04Rik",10090,MGI:1915848
108671,108671,DnaJ heat shock protein family (Hsp40) member C9,Dnajc9,5330419I01Rik,10090,MGI:1915326
105000,105000,"dynein, axonemal, light chain 1",Dnal1,"1700010H15Rik, Dnalc1, E330027P08Rik",10090,MGI:1921462
54152,54152,"dynein, axonemal, light chain 4",Dnal4,"D15Ertd424e, Dnalc4",10090,MGI:1859217
75563,75563,"dynein, axonemal, light intermediate polypeptide 1",Dnali1,1700023A09Rik,10090,MGI:1922813
13419,13419,deoxyribonuclease I,Dnase1,"DNaseI, Dnl1",10090,MGI:103157
69537,69537,deoxyribonuclease 1-like 1,Dnase1l1,"2310005K03Rik, Dnase1ll, Dnasex, Dnl1ll, G4.8",10090,MGI:109628
66705,66705,deoxyribonuclease 1-like 2,Dnase1l2,4733401H14Rik,10090,MGI:1913955
13421,13421,deoxyribonuclease 1-like 3,Dnase1l3,"DNasegamma, Dhp2, Lsd",10090,MGI:1314633
13423,13423,deoxyribonuclease II alpha,Dnase2a,Dnase2,10090,MGI:1329019
56629,56629,deoxyribonuclease II beta,Dnase2b,"Dlad, DnaseIIb",10090,MGI:1913283
213236,213236,DND microRNA-mediated repression inhibitor 1,Dnd1,"RBMS4, Ter",10090,MGI:2447763
227325,227325,delta/notch-like EGF repeat containing,Dner,"A930026D19Rik, BET, Bret",10090,MGI:2152889
52838,52838,DNL-type zinc finger,Dnlz,"1110034G11Rik, D2Bwg1335e, HEP1",10090,MGI:106559
13429,13429,dynamin 1,Dnm1,"Dnm, Ftfl, mKIAA4093",10090,MGI:107384
74006,74006,dynamin 1-like,Dnm1l,"6330417M19Rik, Dlp1, Dnmlp1, Drp1, python",10090,MGI:1921256
13430,13430,dynamin 2,Dnm2,"Dyn2, Udnm, b2b2159Clo",10090,MGI:109547
103967,103967,dynamin 3,Dnm3,"9630020E24Rik, B230343F03Rik, C530045C17, Dyna III, mKIAA0820",10090,MGI:1341299
474332,474332,"dynamin 3, opposite strand",Dnm3os,"6030416H16Rik, Hag2, Npn1, P/L01",10090,MGI:3052332
71972,71972,dynamin binding protein,Dnmbp,"2410003L07Rik, 2410003M15Rik, TUBA",10090,MGI:1917352
13433,13433,DNA methyltransferase (cytosine-5) 1,Dnmt1,"Cxxc9, Dnmt, Dnmt1o, MCMT, MTase",10090,MGI:94912
13435,13435,DNA methyltransferase 3A,Dnmt3a,MmuIIIA,10090,MGI:1261827
13436,13436,DNA methyltransferase 3B,Dnmt3b,MmuIIIB,10090,MGI:1261819
54427,54427,DNA (cytosine-5-)-methyltransferase 3-like,Dnmt3l,"D6Ertd14e, ecat7",10090,MGI:1859287
13437,13437,aspartyl aminopeptidase,Dnpep,,10090,MGI:1278328
381101,381101,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,Dnph1,Rcl,10090,MGI:3039376
21673,21673,"deoxynucleotidyltransferase, terminal",Dntt,Tdt,10090,MGI:98659
76233,76233,"deoxynucleotidyltransferase, terminal, interacting protein 1",Dnttip1,6430706C13Rik,10090,MGI:1923483
99480,99480,"deoxynucleotidyltransferase, terminal, interacting protein 2",Dnttip2,"4930588M11Rik, HSU15552",10090,MGI:1923173
13446,13446,"double C2, alpha",Doc2a,,10090,MGI:109446
13447,13447,"double C2, beta",Doc2b,,10090,MGI:1100497
60425,60425,"double C2, gamma",Doc2g,D830013O18Rik,10090,MGI:1926250
330662,330662,dedicator of cytokinesis 1,Dock1,"9130006G06Rik, D630004B07Rik, b2b3190Clo",10090,MGI:2429765
210293,210293,dedicator of cytokinesis 10,Dock10,"9330153B10Rik, A630054M16Rik, Jr4, Jr5, ZIZ3",10090,MGI:2146320
75974,75974,dedicator of cytokinesis 11,Dock11,"5033414A21Rik, 8030476J24, Zizimin2, sph238",10090,MGI:1923224
94176,94176,dedicator of cyto-kinesis 2,Dock2,"CED-5, Hch, MBC",10090,MGI:2149010
208869,208869,dedicator of cyto-kinesis 3,Dock3,"MOCA, PBP, mKIAA0299",10090,MGI:2429763
238130,238130,dedicator of cytokinesis 4,Dock4,"5330406C03, 6330411N01Rik, C030023J22, mKIAA0716",10090,MGI:1918006
68813,68813,dedicator of cytokinesis 5,Dock5,"1110060D06Rik, E130320D18, lr2, rlc",10090,MGI:2652871
319899,319899,dedicator of cytokinesis 6,Dock6,"2410095B20Rik, 4931431C02Rik, C330023D02Rik, mKIAA1395",10090,MGI:1914789
67299,67299,dedicator of cytokinesis 7,Dock7,"3110056M06Rik, Gm430",10090,MGI:1914549
76088,76088,dedicator of cytokinesis 8,Dock8,"1200017A24Rik, 5830472H07Rik, A130095G14Rik",10090,MGI:1921396
105445,105445,dedicator of cytokinesis 9,Dock9,"B230309H04Rik, D14Wsu89e, Zizimin1, mKIAA1058",10090,MGI:106321
102115,102115,deoxyhypusine hydroxylase/monooxygenase,Dohh,"1110033C18Rik, Hlrc1",10090,MGI:1915964
13448,13448,docking protein 1,Dok1,p62DOK,10090,MGI:893587
13449,13449,docking protein 2,Dok2,"DokR, Frip, dok-R",10090,MGI:1332623
27261,27261,docking protein 3,Dok3,Dokl,10090,MGI:1351490
114255,114255,docking protein 4,Dok4,,10090,MGI:2148865
76829,76829,docking protein 5,Dok5,2700055C10Rik,10090,MGI:1924079
623279,623279,docking protein 6,Dok6,Dok-6,10090,MGI:3639495
231134,231134,docking protein 7,Dok7,"A930013K19Rik, Dok-7, EF-12, Oit5",10090,MGI:3584043
227697,227697,dolichol kinase,Dolk,"Tmem15, mKIAA1094",10090,MGI:2677836
57170,57170,dolichyl pyrophosphate phosphatase 1,Dolpp1,"0610011H20Rik, LSFR2",10090,MGI:1914093
60364,60364,downstream neighbor of SON,Donson,"1110025J21Rik, ORF60",10090,MGI:1890621
320615,320615,DOP1 leucine zipper like protein A,Dop1a,"B130005I07Rik, C130028L17, D9Ertd809e, Dopey1",10090,MGI:1289294
70028,70028,DOP1 leucine zipper like protein B,Dop1b,"0610038M01Rik, 2610510B01Rik, C21orf5, Dopey2, mKIAA0933",10090,MGI:1917278
208266,208266,"DOT1-like, histone H3 methyltransferase (S. cerevisiae)",Dot1l,"A630076O07, Dot1, KMT4, mDot1",10090,MGI:2143886
13478,13478,dolichyl-phosphate N-acetylglucosaminephosphotransferase 1,Dpagt1,"Dpagt2, G1PT, GPT, Gnpta",10090,MGI:1196396
226162,226162,deleted in primary ciliary dyskinesia,Dpcd,"Gm17018, Ndac",10090,MGI:1924407
13479,13479,dipeptidase 1,Dpep1,"DPEP-1, MBD",10090,MGI:94917
319446,319446,dipeptidase 2,Dpep2,"F630103D06Rik, MBD-2",10090,MGI:2442042
71854,71854,dipeptidase 3,Dpep3,"1700018F16Rik, MBD-3, MLZ-136",10090,MGI:1919104
29861,29861,double PHD fingers 1,Dpf1,Neud4,10090,MGI:1352748
19708,19708,double PHD fingers 2,Dpf2,"2210010M07Rik, BAF45D, Req, ubi-d4",10090,MGI:109529
70127,70127,double PHD fingers 3,Dpf3,"2810403B03Rik, 6530402L11Rik, BAF45C, CERD4, Gm18872",10090,MGI:1917377
67728,67728,DPH2 homolog,Dph2,"9130020C19Rik, Dph2l2",10090,MGI:1914978
105638,105638,diphthamine biosynthesis 3,Dph3,"DELGIP1, DelgipP1, Desr1, KTI11, Zcsl2",10090,MGI:1922658
69740,69740,diphthamide biosynthesis 5,Dph5,2410012M04Rik,10090,MGI:1916990
66632,66632,diphthamine biosynthesis 6,Dph6,"5730421E18Rik, Atpbd4",10090,MGI:1913882
67228,67228,diphthamine biosynethesis 7,Dph7,"2810443J12Rik, Wdr85",10090,MGI:1914478
13480,13480,dolichol-phosphate (beta-D) mannosyltransferase 1,Dpm1,,10090,MGI:1330239
13481,13481,dolichol-phosphate (beta-D) mannosyltransferase 2,Dpm2,,10090,MGI:1330238
68563,68563,dolichyl-phosphate mannosyltransferase polypeptide 3,Dpm3,1110001H19Rik,10090,MGI:1915813
269109,269109,dipeptidylpeptidase 10,Dpp10,"6430601K09Rik, DPP X, Dprp3",10090,MGI:2442409
75221,75221,dipeptidylpeptidase 3,Dpp3,"4930533O14Rik, DPP III",10090,MGI:1922471
13482,13482,dipeptidylpeptidase 4,Dpp4,"Cd26, Dpp-4, THAM",10090,MGI:94919
13483,13483,dipeptidylpeptidase 6,Dpp6,"B930011P16Rik, D5Buc3, D5Buc4, D5Buc5, DPP VI",10090,MGI:94921
83768,83768,dipeptidylpeptidase 7,Dpp7,"DPPII, Dpp2, QPP",10090,MGI:1933213
74388,74388,dipeptidylpeptidase 8,Dpp8,"2310004I03Rik, 4932434F09Rik, DP8, DPP VIII",10090,MGI:1921638
224897,224897,dipeptidylpeptidase 9,Dpp9,"6430584G11Rik, A330078I11, DPP IX, DPRP2",10090,MGI:2443967
347708,347708,developmental pluripotency associated 1,Dppa1,,10090,MGI:2157522
73703,73703,developmental pluripotency associated 2,Dppa2,"2410088E07Rik, D19Mgi18, ECAT15-2",10090,MGI:2157523
73708,73708,developmental pluripotency-associated 3,Dppa3,"2410075G02Rik, PCG7, PGC7, Stella",10090,MGI:1920958
73693,73693,developmental pluripotency associated 4,Dppa4,"2410091M23Rik, ECAT15-1",10090,MGI:2157525
434423,434423,developmental pluripotency associated 5A,Dppa5a,"Dppa5, Esg1, ecat2",10090,MGI:101800
56429,56429,dermatopontin,Dpt,"1810032B19Rik, 5033416F05Rik, EQ-1, Eq1",10090,MGI:1928392
244745,244745,dpy-19-like 1 (C. elegans),Dpy19l1,"1100001I19Rik, 6030402K12",10090,MGI:1915685
320752,320752,dpy-19-like 2 (C. elegans),Dpy19l2,"4932443J21Rik, Gm18376",10090,MGI:2444662
233115,233115,dpy-19-like 3 (C. elegans),Dpy19l3,"6030410G08, 9330164H19Rik",10090,MGI:2443952
381510,381510,dpy-19-like 4 (C. elegans),Dpy19l4,"Gm1023, Narg3",10090,MGI:2685869
66310,66310,"dpy-30, histone methyltransferase complex regulatory subunit",Dpy30,2810410M20Rik,10090,MGI:1913560
99586,99586,dihydropyrimidine dehydrogenase,Dpyd,"DHPDHase, DPD, E330028L06Rik",10090,MGI:2139667
64705,64705,dihydropyrimidinase,Dpys,"1200017I10Rik, 1300004I01Rik, DHP, DHPase",10090,MGI:1928679
12934,12934,dihydropyrimidinase-like 2,Dpysl2,"Crmp2, DRP2, Musunc33, TOAD-64, Ulip2",10090,MGI:1349763
22240,22240,dihydropyrimidinase-like 3,Dpysl3,"CRMP-4, DRP-3, TUC4, ULIP-1, Ulip",10090,MGI:1349762
26757,26757,dihydropyrimidinase-like 4,Dpysl4,"CRMP-3, Crmp3, DPY4, Drp-4, Ulip4",10090,MGI:1349764
65254,65254,dihydropyrimidinase-like 5,Dpysl5,"CRAM, CRMP-5, Crmp5",10090,MGI:1929772
93838,93838,DEAQ RNA-dependent ATPase,Dqx1,2310066E11Rik,10090,MGI:2136388
13486,13486,down-regulator of transcription 1,Dr1,"1700121L09Rik, Dr1l, NC2, NC2beta",10090,MGI:1100515
71712,71712,DNA-damage regulated autophagy modulator 1,Dram1,"1200002N14Rik, Dram",10090,MGI:1918962
67171,67171,DNA-damage regulated autophagy modulator 2,Dram2,"2010305N14Rik, 2610318G18Rik, Tmem77",10090,MGI:1914421
66556,66556,Dr1 associated protein 1 (negative cofactor 2 alpha),Drap1,"2310074H19Rik, NC2-alpha",10090,MGI:1913806
70433,70433,dorsal inhibitory axon guidance protein,Draxin,"2610109H07Rik, neucrin",10090,MGI:1917683
381738,381738,dynein regulatory complex subunit 1,Drc1,"Ccdc164, Gm1060, b2b1654Clo",10090,MGI:2685906
74665,74665,dynein regulatory complex subunit 3,Drc3,"4930449E07Rik, Lrrc48, m6Bei",10090,MGI:1921915
330830,330830,dynein regulatory complex subunit 7,Drc7,"Ccdc135, Gm770, SRG-L, SRG-S",10090,MGI:2685616
13488,13488,dopamine receptor D1,Drd1,"C030036C15Rik, Drd-1, Drd1a, Gpcr15",10090,MGI:99578
13489,13489,dopamine receptor D2,Drd2,"D2R, Drd-2",10090,MGI:94924
13490,13490,dopamine receptor D3,Drd3,D3R,10090,MGI:94925
13491,13491,dopamine receptor D4,Drd4,"D4R, Drd-4",10090,MGI:94926
13492,13492,dopamine receptor D5,Drd5,"D5R, Drd-5, Drd1b, Gpcr1",10090,MGI:94927
13494,13494,developmentally regulated GTP binding protein 1,Drg1,"DRG-1, NEDD-3, Nedd3",10090,MGI:1343297
13495,13495,developmentally regulated GTP binding protein 2,Drg2,DRG-2,10090,MGI:1342307
14000,14000,"drosha, ribonuclease type III",Drosha,"1110013A17Rik, Etohi2, Rn3, Rnasen",10090,MGI:1261425
13497,13497,dystrophin related protein 2,Drp2,DRP-2,10090,MGI:107432
13505,13505,desmocollin 1,Dsc1,1110020A10Rik,10090,MGI:109173
13506,13506,desmocollin 2,Dsc2,,10090,MGI:103221
13507,13507,desmocollin 3,Dsc3,5430426I24Rik,10090,MGI:1194993
13508,13508,DS cell adhesion molecule,Dscam,4932410A21Rik,10090,MGI:1196281
114873,114873,DS cell adhesion molecule like 1,Dscaml1,"4921507G06Rik, 4930435C18Rik, mKIAA1132",10090,MGI:2150309
72107,72107,DNA replication and sister chromatid cohesion 1,Dscc1,"2010006I05Rik, 2600005O03Rik, Dcc1",10090,MGI:1919357
212898,212898,dermatan sulfate epimerase,Dse,"6030499O08, B130024B19Rik, DS-epi1, Sart2",10090,MGI:2443455
319901,319901,dermatan sulfate epimerase-like,Dsel,"9330132E09Rik, DS-epi2",10090,MGI:2442948
13510,13510,desmoglein 1 alpha,Dsg1a,"DG1, DGI, Dsg1, dsg1-alpha",10090,MGI:94930
225256,225256,desmoglein 1 beta,Dsg1b,"Dsg5, dsg1-beta",10090,MGI:2664357
211924,211924,desmoglein 1 gamma,Dsg1c,"Dsg1gamma, Dsg6, dsg1g",10090,MGI:2664358
13511,13511,desmoglein 2,Dsg2,D18Ertd293e,10090,MGI:1196466
13512,13512,desmoglein 3,Dsg3,bal,10090,MGI:99499
16769,16769,desmoglein 4,Dsg4,"CDHF13, lah",10090,MGI:2661061
66934,66934,"DSN1 homolog, MIS12 kinetochore complex component",Dsn1,1700022L09Rik,10090,MGI:1914184
109620,109620,desmoplakin,Dsp,"2300002E22Rik, 5730453H04Rik, DP, rul",10090,MGI:109611
666279,666279,dentin sialophosphoprotein,Dspp,"Dmp2, Dmp3, Dpp, Dsp",10090,MGI:109172
13518,13518,dystonin,Dst,"2310001O04Rik, A830042E19Rik, BP230, BPAG1-n, Bpag",10090,MGI:104627
56431,56431,destrin,Dstn,"2610043P17Rik, ADF, Dsn, corn1, sid23p",10090,MGI:1929270
213452,213452,dual serine/threonine and tyrosine protein kinase,Dstyk,"A930019K20Rik, C430014H23Rik, C820013G01, Ripk5",10090,MGI:1925064
66044,66044,D-tyrosyl-tRNA deacylase 1,Dtd1,"0610006H08Rik, DTD, DUE-B, Hars2",10090,MGI:1913294
328092,328092,D-tyrosyl-tRNA deacylase 2,Dtd2,"4930578F06Rik, 6530401N04Rik, ATD, B830049N13Rik",10090,MGI:1923485
100322896,100322896,death domain containing 1,Dthd1,Gm17384,10090,MGI:4937018
76843,76843,denticleless E3 ubiquitin protein ligase,Dtl,"2810047L02Rik, 5730564G15Rik, L2dtl, Ramp",10090,MGI:1924093
13527,13527,dystrobrevin alpha,Dtna,"2210407P21Rik, DTN-A, Dtn, Gm19389, a-DB-1",10090,MGI:106039
13528,13528,"dystrobrevin, beta",Dtnb,,10090,MGI:1203728
94245,94245,dystrobrevin binding protein 1,Dtnbp1,"5430437B18Rik, Bloc1s8, dysbindin, sdy",10090,MGI:2137586
69185,69185,DTW domain containing 1,Dtwd1,1810033A06Rik,10090,MGI:1916435
68857,68857,DTW domain containing 2,Dtwd2,"1190002H09Rik, 8030470C17Rik",10090,MGI:1916107
14357,14357,"deltex 1, E3 ubiquitin ligase",Dtx1,"Fxit1, mKIAA4160",10090,MGI:1352744
74198,74198,"deltex 2, E3 ubiquitin ligase",Dtx2,"2610524D08Rik, Deltex2",10090,MGI:1921448
80904,80904,"deltex 3, E3 ubiquitin ligase",Dtx3,"Deltex3, mg310",10090,MGI:2135752
209200,209200,"deltex 3-like, E3 ubiquitin ligase",Dtx3l,,10090,MGI:2656973
207521,207521,"deltex 4, E3 ubiquitin ligase",Dtx4,"D930042H13, RNF155",10090,MGI:2672905
21915,21915,deoxythymidylate kinase,Dtymk,"CDC8, D10Ertd203e, TMPK, TYPK, Tmk",10090,MGI:108396
68190,68190,Dppa2 upstream binding RNA,Dubr,"5330426P16Rik, Dum",10090,MGI:1915440
99439,99439,dual oxidase 1,Duox1,"9930101G15Rik, Duox2, LNOX1, LNOX2, NOXEF1",10090,MGI:2139422
214593,214593,dual oxidase 2,Duox2,"A430065P05Rik, LNOX2, NOXEF2, P138-TOX, THOX2",10090,MGI:3036280
213696,213696,dual oxidase maturation factor 1,Duoxa1,"Nip, Nip1",10090,MGI:2384861
66811,66811,dual oxidase maturation factor 2,Duoxa2,"9030623N16Rik, Nip2",10090,MGI:1914061
68730,68730,dihydrouridine synthase 1-like (S. cerevisiae),Dus1l,1110032N12Rik,10090,MGI:1915980
66369,66369,dihydrouridine synthase 2,Dus2,"2310016K04Rik, Dus2l",10090,MGI:1913619
224907,224907,dihydrouridine synthase 3-like (S. cerevisiae),Dus3l,,10090,MGI:2147092
71916,71916,dihydrouridine synthase 4-like (S. cerevisiae),Dus4l,"2310069P03Rik, 2700089B10Rik, Pp35",10090,MGI:1919166
19252,19252,dual specificity phosphatase 1,Dusp1,"3CH134, MKP1, Ptpn16, erp, mkp-1",10090,MGI:105120
63953,63953,dual specificity phosphatase 10,Dusp10,"2610306G15Rik, MKP-5, MKP5",10090,MGI:1927070
72102,72102,dual specificity phosphatase 11 (RNA/RNP complex 1-interacting),Dusp11,2010300F21Rik,10090,MGI:1919352
80915,80915,dual specificity phosphatase 12,Dusp12,"1190004O14Rik, ESTM36, LMW-DSP4, T-DSP4, VH1",10090,MGI:1890614
27389,27389,dual specificity phosphatase 13,Dusp13,"DUSP13A, DUSP13B, Gm1203, LMW-DSP6, MDSP",10090,MGI:1351599
56405,56405,dual specificity phosphatase 14,Dusp14,"1110014C10Rik, 2310042C07Rik, D11Ertd395e, MKP-L, Mkp6",10090,MGI:1927168
